State_No,County_No,Votes_For,Votes_Against,Total_Votes,Ballot_Type,Population,Per_Capita_Income,Medium_Family_Income,Size_of_County,Population_Density,Percent_White,Percent_Black,Percent_Other,Percent_Male,Percent_Female,No_of_Churches,No_of_Church_Members,Poverty_Level_Rate,Unemployment_Rate,Age_Less_than_18,Age_18_24,Age_24_44,Age_44_64,Age_Older_than_64,MSA,Percent_Minority
16,20,936,3350,4286,1,25672,"$18,233 ","$30,093 ",1002.00,25.46,.82,.03,.15,.490,.510,71,16816,17.30,4.20,6832,3833,6465,4849,3514,2,.18
16,21,1636,2543,4179,1,33812,"$17,434 ","$25,455 ",792.00,43.18,.74,.00,.26,.490,.510,67,9239,19.30,5.00,8156,2638,7737,9477,6146,2,.26
16,22,465,1015,1480,1,4996,"$19,466 ","$26,943 ",1008.00,4.86,.92,.00,.08,.490,.520,43,3935,15.10,3.80,1306,304,1203,1180,935,2,.08
16,23,384,924,1308,1,4212,"$18,258 ","$26,892 ",1231.00,3.49,.94,.00,.06,.490,.500,26,2708,14.50,5.40,1109,205,1051,983,943,2,.06
16,24,3755,5622,9377,1,56887,"$21,474 ","$31,256 ",1059.00,53.71,.90,.04,.06,.480,.520,90,26826,14.90,3.80,14760,4777,15495,12831,8996,1,.10
16,25,1299,3607,4906,1,26983,"$18,459 ","$25,109 ",813.00,33.20,.88,.03,.09,.480,.520,75,16870,18.90,6.80,6848,2100,6599,6410,5087,2,.12
16,26,1824,4873,6697,1,45476,"$15,834 ","$31,241 ",1105.00,41.55,.88,.04,.08,.490,.510,83,21728,16.80,5.40,12919,4057,12644,10557,5757,2,.12
16,27,474,1081,1555,1,5424,"$22,400 ","$28,870 ",1003.00,5.28,.97,.00,.03,.480,.530,38,4303,14.30,2.80,1355,299,1289,1269,1126,2,.03
16,28,324,921,1245,1,6393,"$17,188 ","$23,992 ",643.00,9.95,.83,.07,.10,.530,.460,25,4685,27.10,4.20,1302,570,1698,1475,1321,2,.17
16,29,188,619,807,1,3524,"$16,378 ","$20,799 ",538.00,6.50,.71,.08,.21,.480,.520,18,3187,31.50,5.40,1019,272,747,707,734,2,.29
16,30,323,646,969,1,3622,"$22,824 ","$32,818 ",1040.00,3.46,.96,.00,.04,.490,.510,17,2864,9.50,3.30,900,182,861,888,765,2,.04
16,31,552,1342,1894,1,11354,"$15,176 ","$22,419 ",625.00,18.24,.84,.01,.15,.490,.510,48,5322,23.20,12.50,2892,868,2693,2814,2101,2,.16
16,32,959,1746,2705,1,14039,"$13,108 ","$21,394 ",814.00,17.32,.77,.06,.18,.500,.500,65,7864,25.50,8.40,3229,1113,3546,3464,2729,2,.24
16,33,1125,2882,4007,1,28621,"$16,753 ","$30,330 ",804.00,35.83,.74,.08,.18,.490,.510,51,16929,16.80,4.80,8733,3384,8124,5305,3225,2,.26
16,34,405,829,1234,1,6663,"$18,523 ","$22,347 ",773.00,8.53,.88,.01,.11,.480,.520,27,4100,22.40,5.00,1635,495,1583,1497,1373,2,.12
16,35,597,1314,1911,1,10321,"$13,025 ","$21,713 ",658.00,15.65,.81,.02,.17,.490,.510,45,5727,24.20,6.80,2769,1018,2556,2439,1564,2,.19
16,36,2684,5623,8307,1,46834,"$21,732 ","$31,732 ",945.00,49.43,.88,.02,.10,.480,.520,90,25775,14.60,7.40,12108,3703,12179,10410,8298,2,.12
16,37,962,2275,3237,1,13483,"$20,666 ","$34,556 ",906.00,14.91,.91,.02,.07,.490,.510,43,6677,11.60,3.20,3827,907,3550,2990,2254,2,.09
16,38,625,1791,2416,1,10820,"$15,656 ","$22,095 ",1030.00,10.29,.81,.05,.14,.480,.520,46,8303,23.20,4.90,2898,762,2486,2386,2081,2,.19
16,39,563,1031,1594,1,10282,"$16,430 ","$23,720 ",729.00,14.13,.82,.01,.17,.500,.500,44,5093,24.10,13.80,2766,1159,2447,2290,1659,2,.18
16,40,1612,3895,5507,1,46452,"$15,500 ","$26,057 ",1607.00,28.99,.85,.03,.13,.490,.510,148,20386,21.70,8.30,12723,4213,12143,10966,6519,2,.16
16,41,1515,3361,4876,1,31100,"$15,928 ","$31,148 ",965.00,32.53,.89,.03,.08,.490,.510,76,11867,15.20,4.90,8731,2360,8144,7666,4460,2,.11
16,42,1589,2981,4570,1,30663,"$18,552 ","$35,771 ",749.00,41.41,.78,.16,.06,.490,.510,50,8274,13.80,3.80,8205,4162,8020,6665,3918,1,.22
16,43,512,1125,1637,1,8576,"$15,639 ","$27,775 ",532.00,15.99,.85,.03,.12,.500,.510,28,5030,16.70,5.10,2259,694,2177,2086,1320,2,.15
16,44,1190,3239,4429,1,25819,"$17,575 ","$34,208 ",580.00,45.18,.89,.01,.10,.500,.500,65,11494,13.90,3.40,7078,2159,7078,6591,3318,2,.11
16,45,900,2484,3384,1,34577,"$16,249 ","$23,132 ",1900.00,18.31,.73,.11,.16,.480,.520,119,12395,26.50,8.60,10146,3169,8782,8035,4651,2,.27
16,46,1208,1917,3125,1,18807,"$14,815 ","$22,904 ",712.00,26.82,.76,.05,.19,.480,.520,52,7471,22.30,8.50,4308,1309,3992,5400,4041,2,.24
16,47,424,1497,1921,1,7781,"$18,861 ","$31,859 ",957.00,8.15,.96,.00,.04,.490,.520,33,4041,13.90,3.60,2090,491,1909,1887,1452,1,.04
16,48,614,1449,2063,1,12074,"$16,511 ","$23,597 ",427.00,28.82,.85,.02,.13,.490,.510,38,5998,18.90,6.40,2807,972,2832,3187,2528,2,.15
16,49,1700,3440,5140,1,37089,"$16,520 ","$29,381 ",683.00,55.03,.81,.00,.19,.490,.510,96,14847,17.20,4.70,9744,3017,9219,9218,6440,2,.19
16,50,722,1483,2205,1,12397,"$15,760 ","$25,266 ",425.00,28.96,.85,.02,.13,.490,.510,37,6137,19.50,7.20,3125,904,3089,2982,2235,2,.15
16,51,2700,5879,8579,1,69796,"$17,374 ","$27,432 ",839.00,83.47,.71,.15,.15,.480,.520,137,35554,20.00,6.90,18852,6199,18766,15577,10610,2,.30
16,52,1095,1693,2788,1,11303,"$17,531 ","$31,827 ",742.00,15.36,.88,.02,.10,.490,.510,31,5346,14.00,3.50,3070,882,3004,2709,1760,2,.12
16,53,703,963,1666,1,9889,"$15,061 ","$26,073 ",581.00,17.22,.79,.04,.17,.490,.510,30,4871,17.20,6.00,2442,742,2391,2565,1829,2,.21
16,54,760,1428,2188,1,11357,"$13,713 ","$21,202 ",629.00,18.13,.67,.12,.21,.510,.490,33,5123,27.60,7.00,2921,933,2866,2794,1888,2,.33
16,55,20529,50825,71354,1,631053,"$23,236 ","$34,513 ",718.00,881.59,.74,.15,.12,.480,.520,567,299834,15.80,4.00,164180,64717,189204,135451,79436,1,.27
16,56,1679,3069,4748,1,38316,"$14,879 ","$24,039 ",702.00,55.41,.74,.13,.14,.490,.510,77,18048,22.50,9.60,10372,3639,9647,9228,5974,2,.27
16,57,2599,3389,5988,1,42470,"$16,091 ","$32,421 ",2303.00,18.59,.73,.11,.16,.500,.500,76,13015,15.20,4.00,11692,3246,12193,10445,5262,1,.27
16,58,1286,2567,3853,1,30661,"$18,155 ","$25,013 ",485.00,63.77,.80,.00,.20,.480,.530,85,19259,19.70,7.20,7345,2970,7353,7665,5611,2,.20
16,59,988,1614,2602,1,16222,"$17,423 ","$29,496 ",595.00,27.58,.88,.01,.11,.500,.500,43,7801,16.70,5.90,4369,1193,4285,4038,2553,2,.12
16,60,2736,6467,9203,1,64969,"$18,025 ","$30,444 ",697.00,93.42,.87,.03,.09,.500,.500,97,22260,16.60,1.90,13829,16207,17174,10922,6977,2,.12
16,61,3475,5764,9239,1,43134,"$16,390 ","$26,665 ",1377.00,31.08,.82,.05,.14,.500,.500,124,21967,19.80,8.40,10217,3394,11380,10576,7231,2,.19
16,62,1266,3364,4630,1,34815,"$17,690 ","$25,859 ",725.00,47.72,.82,.03,.15,.480,.520,92,18352,20.80,5.60,8613,4176,8737,7696,5369,2,.18
16,63,2440,5773,8213,1,61811,"$16,897 ","$30,409 ",793.00,78.44,.84,.02,.14,.480,.520,127,31170,19.50,5.50,16566,6847,16085,14180,8566,1,.16
16,64,619,1486,2105,1,11559,"$13,650 ","$19,362 ",1422.00,8.16,.83,.01,.16,.490,.510,55,5182,29.20,7.10,2905,880,2656,3057,2086,2,.17
16,65,280,812,1092,1,3581,"$18,242 ","$27,240 ",1146.00,3.14,.93,.00,.07,.490,.500,26,2588,16.90,4.50,985,244,901,800,650,2,.07
16,66,2824,6084,8908,1,65693,"$19,053 ","$41,466 ",711.00,95.76,.85,.01,.14,.490,.510,84,20562,9.10,3.40,18269,5489,18844,16813,8713,1,.15
16,67,1040,2434,3474,1,24967,"$15,147 ","$22,426 ",640.00,38.74,.74,.08,.18,.480,.520,80,16066,26.70,10.00,6495,2088,5967,5866,4354,2,.26
16,68,2092,4038,6130,1,36982,"$15,860 ","$26,044 ",715.00,52.48,.76,.02,.21,.490,.510,71,11145,21.00,9.00,10403,3524,9716,9006,4882,1,.23
16,69,1612,5213,6825,1,43341,"$18,150 ","$30,175 ",891.00,48.72,.90,.02,.08,.480,.520,82,25305,16.50,5.60,11235,3026,11254,10237,7658,2,.10
16,70,516,1871,2387,1,18104,"$23,470 ","$36,041 ",2048.00,9.08,.85,.00,.14,.500,.500,51,9529,11.30,2.80,5390,1947,5027,4239,2037,2,.14
16,71,399,1156,1555,1,9633,"$14,277 ","$22,989 ",879.00,10.81,.71,.09,.20,.490,.510,33,7647,23.60,5.40,2754,804,2133,2084,1728,2,.29
16,72,20583,37062,57645,1,536138,"$27,264 ","$35,280 ",587.00,926.29,.80,.10,.10,.480,.520,465,212368,13.30,3.40,140241,53961,168129,116647,64561,1,.20
16,73,2309,3657,5966,1,54146,"$16,622 ","$37,904 ",591.00,93.62,.85,.04,.11,.490,.500,56,11361,12.80,3.30,16221,4646,16243,13065,5084,1,.15
16,74,2460,6761,9221,1,47516,"$24,803 ","$37,346 ",424.00,112.03,.86,.03,.11,.480,.520,70,27119,12.30,3.90,11833,3395,12463,11609,8219,2,.14
16,75,647,1995,2642,1,11629,"$15,795 ","$25,395 ",1009.00,11.70,.92,.00,.07,.490,.510,39,7328,19.90,4.10,3215,792,2872,2753,2164,2,.07
16,76,698,1591,2289,1,8278,"$20,011 ","$28,010 ",1289.00,6.51,.95,.00,.04,.480,.520,39,4987,15.50,3.00,1776,1057,1805,1859,1869,2,.04
16,77,949,2004,2953,1,18604,"$18,567 ","$32,899 ",1245.00,14.93,.92,.01,.07,.500,.500,36,9736,14.60,4.60,5157,1494,5236,4166,2500,2,.08
17,1,1844,3599,5443,2,16021,"$13,051 ","$24,326 ",508.80,31.49,.77,.22,.01,.483,.517,50,10434,21.20,12.70,4658,1474,4804,3119,1966,2,.23
17,2,862,1042,1904,2,6264,"$14,369 ","$20,345 ",338.10,18.53,.70,.28,.02,.486,.514,22,2640,24.50,9.40,1891,637,1784,1192,760,2,.30
17,3,1139,1668,2807,2,9784,"$13,790 ","$21,717 ",285.00,34.33,.83,.16,.01,.474,.526,26,4267,24.20,8.90,2929,955,2808,1877,1215,2,.17
17,4,560,619,1179,2,3623,"$13,740 ","$20,056 ",343.20,10.56,.47,.52,.00,.458,.542,17,2794,27.00,18.90,1069,338,1035,662,519,2,.53
17,5,5051,5201,10252,2,40351,"$16,417 ","$28,222 ",258.50,156.10,.55,.43,.02,.515,.485,40,14270,18.90,5.90,9362,5214,13852,7501,4422,2,.45
17,6,1309,2332,3641,2,10686,"$14,667 ","$28,546 ",233.70,45.73,.95,.04,.01,.502,.498,30,5068,15.20,6.20,2840,1052,3399,2177,1218,2,.05
17,7,4392,5162,9554,2,32017,"$15,478 ","$30,510 ",162.20,197.39,.86,.12,.02,.489,.511,44,9782,15.20,8.00,9027,3184,10548,5900,3358,1,.14
17,8,6870,7909,14779,2,59363,"$15,598 ","$31,274 ",459.90,129.08,.89,.09,.02,.493,.507,77,19445,13.00,8.30,16319,6086,19465,11512,5981,1,.11
17,9,1689,2505,4194,2,16629,"$14,534 ","$22,070 ",251.80,66.04,.67,.32,.01,.459,.541,34,11289,23.70,7.00,5087,1384,4763,3078,2317,2,.33
17,10,1905,2565,4470,2,14420,"$14,460 ","$24,078 ",452.50,31.87,.85,.12,.02,.487,.513,21,4490,19.80,7.70,4006,1387,4185,3035,1807,2,.15
17,11,26169,24555,50724,2,152038,"$18,932 ","$29,151 ",250.00,608.15,.56,.43,.01,.465,.535,151,70518,23.60,6.70,40470,15539,47789,28478,19762,1,.44
17,12,1296,2402,3698,2,10579,"$15,500 ","$27,417 ",217.40,48.66,.75,.23,.01,.481,.519,28,5916,17.00,5.30,2782,1267,2943,2163,1424,2,.25
17,13,1735,1995,3730,2,11536,"$12,483 ","$25,049 ",444.40,25.96,.94,.06,.01,.499,.501,29,4734,19.60,10.80,3490,1101,3577,2309,1059,2,.06
17,14,1360,2332,3692,2,15416,"$12,944 ","$19,674 ",493.70,31.23,.55,.43,.02,.472,.528,51,8743,29.90,4.90,4641,1430,4161,2848,2336,2,.45
17,15,2754,2481,5235,2,17489,"$14,540 ","$34,010 ",441.80,39.59,.83,.16,.02,.492,.508,26,5283,12.90,5.70,5665,1543,6037,2992,1252,1,.17
17,16,4874,7729,12603,2,45334,"$13,267 ","$25,741 ",682.60,66.41,.71,.27,.02,.486,.514,74,15228,20.90,4.90,10570,11068,11891,7286,4519,2,.29
17,17,2859,2789,5648,2,20953,"$13,240 ","$19,738 ",830.60,25.23,.46,.54,.00,.473,.527,44,11216,29.20,15.80,6990,1936,6122,3561,2344,2,.54
17,18,2518,2252,4770,2,15646,"$14,508 ","$26,179 ",186.60,83.85,.62,.36,.01,.527,.473,27,5948,18.80,9.70,4060,1615,5181,2965,1825,2,.38
17,19,1028,914,1942,2,4860,"$15,890 ","$17,338 ",280.20,17.34,.40,.60,.00,.455,.545,15,3322,29.40,13.10,1407,404,1329,874,846,2,.60
17,20,3054,2903,5957,2,37570,"$12,325 ","$33,430 ",629.90,59.64,.75,.21,.04,.540,.460,42,7788,11.20,5.80,11364,5160,14696,4722,1628,2,.25
17,21,904,1478,2382,2,8025,"$15,931 ","$21,220 ",247.00,32.49,.66,.32,.02,.475,.525,23,4233,25.50,6.40,2189,753,2189,1601,1293,2,.34
17,22,10016,11880,21896,2,73795,"$15,105 ","$29,074 ",499.30,147.80,.82,.17,.01,.485,.515,111,28019,15.40,7.30,19820,9931,22814,13661,7569,2,.18
17,23,7067,6672,13739,2,44234,"$14,006 ","$30,754 ",162.20,272.71,.98,.01,.01,.483,.517,50,13305,12.60,6.00,11376,3961,13914,9814,5169,2,.02
17,24,1057,1276,2333,2,8800,"$11,518 ","$24,001 ",780.80,11.27,.70,.29,.01,.485,.515,24,5490,21.40,6.70,2748,846,2560,1736,910,2,.30
17,25,35986,23845,59831,2,221849,"$19,652 ","$29,572 ",440.40,503.74,.58,.39,.03,.478,.522,193,91537,19.70,6.70,58986,23244,70297,41087,28235,1,.42
17,26,676,293,969,2,16850,"$14,615 ","$29,002 ",248.80,67.73,.54,.32,.14,.656,.344,5,1818,14.70,10.50,4859,5026,6055,678,232,1,.46
17,27,2626,3524,6150,2,22391,"$14,326 ","$23,821 ",313.80,71.35,.90,.09,.01,.479,.521,80,11535,15.00,8.50,5710,2119,6288,4879,3395,1,.10
17,28,15056,13851,28907,2,101922,"$17,786 ","$45,561 ",423.70,240.55,.96,.02,.02,.503,.497,95,23169,7.60,5.30,28674,8966,40180,17246,6856,1,.04
17,29,14009,13442,27451,2,88322,"$16,429 ","$25,892 ",120.80,731.14,.68,.27,.05,.477,.523,58,29808,20.50,4.90,18025,24574,25820,12089,7814,1,.32
17,30,589,494,1083,2,3405,"$12,098 ","$15,754 ",195.20,17.44,.38,.62,.00,.448,.552,21,2982,35.40,7.50,993,276,899,612,625,2,.62
17,31,33738,23750,57488,2,187894,"$17,058 ","$35,892 ",142.60,1317.63,.70,.25,.05,.487,.513,92,60071,14.30,7.30,52399,20789,69653,33384,11669,1,.30
17,32,684,902,1586,2,6236,"$12,915 ","$20,786 ",809.40,7.70,.71,.28,.01,.480,.520,15,2504,25.20,6.40,1892,588,1827,1199,730,2,.29
17,33,106005,88569,194574,2,476503,"$24,065 ","$45,529 ",340.20,1400.66,.85,.10,.04,.491,.509,275,142192,8.40,5.70,120244,46627,191090,87255,31287,1,.15
17,34,2684,5025,7709,2,30719,"$15,734 ","$23,554 ",599.10,51.28,.71,.26,.02,.481,.519,59,12449,22.80,7.50,9224,3184,9314,5647,3350,2,.29
17,35,3776,5850,9626,2,37094,"$14,697 ","$22,272 ",552.30,67.16,.70,.25,.04,.485,.515,81,22390,25.80,6.80,10638,3657,10500,7157,5142,2,.30
17,36,15934,11844,27778,2,72667,"$17,864 ","$46,290 ",290.00,250.58,.84,.11,.05,.499,.501,43,13597,7.70,5.10,22168,5989,27109,13170,4231,1,.16
17,37,1522,2153,3675,2,13464,"$12,813 ","$21,636 ",229.10,58.77,.67,.31,.02,.480,.520,26,7038,22.50,7.50,3882,1338,3694,2705,1845,2,.33
17,38,9991,9869,19860,2,60313,"$17,496 ","$36,050 ",443.10,136.12,.75,.24,.01,.483,.517,75,21296,12.80,7.30,17283,5567,19693,12015,5755,1,.25
17,39,1494,1278,2772,2,9243,"$13,315 ","$27,994 ",325.10,28.43,.66,.32,.02,.493,.507,14,2503,16.90,8.20,2615,859,3004,1813,952,2,.34
17,40,2111,3097,5208,2,20327,"$14,407 ","$20,468 ",273.80,74.24,.58,.42,.01,.459,.541,44,9618,30.20,9.30,6119,1724,5765,3887,2832,2,.42
17,41,2077,1900,3977,2,13315,"$12,765 ","$25,312 ",173.90,76.57,.98,.01,.01,.489,.511,30,3116,16.00,6.70,3440,1486,4038,2781,1570,1,.02
17,42,2008,1719,3727,2,10288,"$16,590 ","$32,581 ",211.00,48.76,.98,.00,.01,.506,.494,24,4689,13.10,6.10,2822,916,3508,2107,935,2,.02
17,43,2427,3118,5545,2,25875,"$14,415 ","$22,479 ",596.80,43.36,.58,.41,.02,.476,.524,53,11525,26.90,10.40,7786,2427,7624,4757,3281,2,.42
17,44,121951,86484,208435,2,561522,"$22,802 ","$36,054 ",268.30,2092.89,.50,.43,.06,.479,.521,296,166753,16.80,6.60,133882,62798,213788,102391,48663,1,.50
17,45,2098,3383,5481,2,17711,"$13,175 ","$21,786 ",500.60,35.38,.70,.28,.01,.491,.509,68,11863,23.30,7.50,4611,1772,5201,3622,2505,2,.30
17,46,1222,1552,2774,2,10032,"$14,555 ","$19,681 ",393.00,25.53,.49,.50,.01,.456,.544,33,8423,28.90,8.50,3048,863,2735,1901,1485,2,.51
17,47,16646,12953,29599,2,97555,"$15,933 ","$25,587 ",329.70,295.89,.47,.51,.01,.468,.532,79,42157,27.40,10.40,29670,10898,29198,17460,10329,1,.53
17,48,14096,12239,26335,2,75099,"$16,865 ","$40,711 ",199.30,376.81,.90,.08,.02,.496,.504,50,22287,9.70,6.10,21237,7399,27004,14108,5351,1,.10
17,49,1633,2119,3752,2,12065,"$14,390 ","$18,458 ",511.30,23.60,.54,.45,.00,.459,.541,33,6690,32.00,11.20,3669,1017,3218,2315,1846,2,.46
17,50,259,514,773,2,2270,"$13,093 ","$23,532 ",404.20,5.62,.85,.12,.03,.513,.487,8,697,23.50,5.50,686,226,673,467,218,2,.15
17,51,3177,4215,7392,2,27396,"$15,060 ","$35,134 ",479.50,57.13,.84,.15,.01,.502,.498,45,9155,12.70,6.30,8488,2547,9119,5046,2196,1,.16
17,52,1908,4050,5958,2,18954,"$14,694 ","$23,170 ",368.80,51.39,.68,.31,.01,.475,.525,54,12364,21.40,12.60,5111,1652,5386,3903,2902,2,.32
17,53,2002,3300,5302,2,20691,"$13,005 ","$18,828 ",686.00,30.16,.66,.34,.01,.476,.524,71,10880,28.40,11.90,6308,1762,5770,3897,2954,2,.34
17,54,1076,1512,2588,2,8938,"$14,569 ","$22,226 ",185.00,48.31,.64,.35,.01,.485,.515,22,4575,25.60,7.40,2631,820,2557,1655,1275,2,.36
17,55,2980,3836,6816,2,16544,"$13,160 ","$21,542 ",385.80,42.88,.99,.00,.01,.483,.517,54,10276,17.70,8.40,3781,1215,4483,4015,3050,2,.01
17,56,11499,15473,26972,2,82145,"$17,814 ","$28,601 ",513.30,160.03,.84,.14,.02,.476,.524,140,46060,15.90,7.20,19673,8879,24297,17284,12012,2,.16
17,57,8835,8037,16872,2,49745,"$20,692 ","$44,162 ",225.80,220.31,.98,.00,.02,.502,.498,58,19287,8.00,5.50,12854,4589,17702,10293,4307,1,.02
17,58,2117,3723,5840,2,17144,"$16,248 ","$24,545 ",263.30,65.11,.89,.11,.01,.479,.521,54,10760,16.90,9.50,4049,1735,4770,3892,2698,2,.11
17,59,161415,84108,245523,2,664584,"$28,888 ","$32,869 ",528.70,1257.02,.45,.51,.03,.477,.523,409,298493,22.80,7.40,161951,76453,241969,118092,66119,1,.55
17,60,1867,2800,4667,2,14296,"$15,371 ","$24,438 ",426.70,33.50,.99,.00,.01,.491,.509,29,5180,17.50,9.90,3563,1269,4075,3324,2065,2,.01
17,61,312,585,897,2,2300,"$15,275 ","$24,309 ",144.20,15.95,.87,.13,.00,.466,.534,16,1558,16.30,6.10,548,190,630,518,414,2,.13
17,62,11427,10664,22091,2,63713,"$19,561 ","$29,647 ",422.40,150.84,.72,.26,.02,.475,.525,86,23687,17.20,5.40,16469,5731,19301,13020,9192,2,.28
17,63,4849,5588,10437,2,36230,"$15,975 ","$30,644 ",355.20,102.00,.95,.04,.01,.491,.509,77,15712,12.50,8.30,9786,3555,11432,7569,3888,2,.05
17,64,1894,3589,5483,2,20526,"$13,365 ","$21,703 ",458.20,44.80,.66,.33,.02,.474,.526,56,12020,24.90,8.00,5804,1881,5890,3968,2983,2,.34
17,65,2126,1699,3825,2,12152,"$14,004 ","$22,128 ",388.40,31.29,.48,.51,.01,.467,.533,30,6670,23.70,10.20,3742,1076,3322,2344,1668,2,.52
17,66,79972,70286,150258,2,390390,"$22,123 ","$49,781 ",432.90,901.80,.88,.05,.06,.498,.502,197,88597,5.70,5.30,108845,35555,163848,62608,19534,1,.12
17,67,2848,6055,8903,2,28604,"$16,363 ","$28,438 ",278.20,102.82,.91,.06,.04,.511,.489,55,12954,12.20,5.30,6763,3730,8212,6002,3897,2,.09
17,68,13880,18044,31924,2,99987,"$17,970 ","$32,061 ",393.70,253.97,.85,.09,.06,.493,.507,115,40638,14.60,6.00,25753,10645,32818,19887,10884,2,.15
17,69,1184,803,1987,2,8971,"$12,398 ","$19,013 ",473.30,18.95,.20,.80,.00,.455,.545,30,4860,28.80,12.20,2806,845,2495,1573,1252,2,.80
17,70,3077,4401,7478,2,22386,"$15,072 ","$25,698 ",282.20,79.33,.92,.07,.01,.480,.520,52,10514,17.50,12.80,5954,2139,6576,4763,2954,2,.08
17,71,3115,3147,6262,2,18136,"$17,871 ","$31,406 ",463.80,39.10,.72,.27,.01,.494,.506,38,5767,13.20,6.00,4555,1468,5654,3995,2464,1,.28
17,72,2731,3889,6620,2,20185,"$15,197 ","$26,917 ",232.20,86.93,.78,.21,.01,.482,.518,40,10232,15.70,9.20,4990,1852,5683,4412,3248,2,.22
17,73,1707,1314,3021,2,8979,"$12,062 ","$24,663 ",296.10,30.32,.85,.14,.01,.488,.512,31,3136,19.40,9.40,2555,856,2709,1798,1061,2,.15
17,74,11786,12345,24131,2,67497,"$17,445 ","$43,621 ",322.70,209.16,.87,.11,.02,.495,.505,61,19801,7.50,5.40,18620,6050,23643,13650,5534,1,.13
17,75,16053,16129,32182,2,93209,"$16,742 ","$36,458 ",376.80,247.37,.74,.23,.03,.490,.510,81,39037,12.50,6.00,26156,8842,31887,18571,7753,1,.26
17,76,1056,1541,2597,2,8602,"$14,763 ","$22,335 ",356.80,24.11,.68,.31,.01,.472,.528,19,4295,25.40,5.90,2468,762,2289,1730,1353,2,.32
17,77,3792,5298,9090,2,31390,"$14,969 ","$28,152 ",342.40,91.68,.89,.10,.01,.496,.504,61,11142,16.00,7.50,8349,3004,9940,6465,3632,2,.11
17,78,1395,1243,2638,2,8694,"$15,000 ","$28,052 ",370.50,23.47,.63,.36,.01,.482,.518,19,3800,18.40,9.00,2444,717,2643,1688,1202,2,.37
17,79,1639,2731,4370,2,12092,"$14,016 ","$24,275 ",333.40,36.27,.82,.16,.01,.491,.509,34,7473,19.80,9.20,3390,1275,3641,2393,1393,2,.18
17,80,2289,2628,4917,2,17465,"$13,901 ","$19,190 ",527.70,33.10,.43,.57,.00,.462,.538,44,10270,27.70,8.70,5282,1769,4837,3008,2569,2,.57
17,81,976,1394,2370,2,8508,"$12,849 ","$18,980 ",349.80,24.32,.57,.42,.00,.470,.530,20,5071,25.20,6.30,2502,776,2380,1676,1174,2,.43
17,82,1047,1908,2955,2,8268,"$12,689 ","$20,486 ",304.40,27.16,.65,.35,.00,.465,.535,38,4755,24.60,7.60,2413,730,2205,1622,1298,2,.35
17,83,3619,3131,6750,2,21254,"$16,674 ","$35,506 ",393.80,53.97,.72,.27,.01,.486,.514,23,5097,12.70,5.30,5904,1925,7106,4216,2103,1,.28
17,84,1935,1785,3720,2,13436,"$13,590 ","$25,683 ",184.80,72.71,.64,.35,.01,.472,.528,35,6498,17.70,7.00,3554,1388,3977,2727,1790,2,.36
17,85,688,805,1493,2,5722,"$14,108 ","$21,107 ",186.80,30.63,.71,.28,.02,.486,.514,14,2860,24.60,5.60,1678,573,1697,1123,651,2,.29
17,86,4011,7259,11270,2,40895,"$15,558 ","$25,560 ",812.60,50.33,.65,.34,.01,.478,.522,96,22403,21.40,5.90,11551,3759,12081,7918,5586,2,.35
17,87,3050,2781,5831,2,17364,"$14,343 ","$37,026 ",355.80,48.80,.79,.20,.01,.507,.493,13,3468,12.20,7.00,5599,1544,6419,2743,1059,1,.21
17,88,3725,2580,6305,2,57332,"$10,791 ","$24,605 ",519.10,110.45,.51,.41,.09,.547,.453,31,12916,18.80,8.60,17943,12325,19944,5034,2086,2,.49
17,89,1363,1408,2771,2,7631,"$14,191 ","$23,434 ",211.10,36.15,.60,.39,.01,.484,.516,20,4002,17.70,6.80,2040,690,2192,1623,1086,2,.40
17,90,845,887,1732,2,6861,"$10,326 ","$23,341 ",401.00,17.11,.73,.23,.05,.502,.498,8,2049,20.20,3.90,2109,1026,2052,1106,568,2,.27
17,91,7820,13507,21327,2,77897,"$15,596 ","$26,314 ",504.30,154.47,.64,.33,.02,.489,.511,109,31995,22.00,6.20,21986,10916,24791,12870,7334,2,.36
17,92,2395,2397,4792,2,15386,"$14,570 ","$30,193 ",284.50,54.08,.95,.02,.04,.497,.503,16,2019,13.80,5.40,3749,2395,4696,2939,1607,2,.05
17,93,1699,1663,3362,2,20865,"$15,371 ","$24,355 ",259.80,80.31,.62,.38,.01,.472,.528,30,8685,30.30,7.60,6146,1885,6448,3972,2414,2,.38
17,94,2439,3981,6420,2,8925,"$11,852 ","$20,822 ",433.50,20.59,.55,.44,.01,.484,.516,20,3934,16.40,7.70,2502,789,2640,1851,1143,1,.45
17,95,979,910,1889,2,12959,"$14,085 ","$19,953 ",403.30,32.13,.40,.60,.01,.464,.536,28,7587,24.20,14.00,4092,1166,3672,2270,1759,2,.60
17,96,2319,3425,5744,2,22058,"$14,546 ","$27,976 ",284.40,77.56,.89,.09,.01,.490,.510,38,8554,20.70,6.80,5879,2107,7167,4501,2404,1,.11
17,97,1740,1208,2948,2,5712,"$12,206 ","$22,033 ",367.10,15.56,.57,.43,.01,.481,.519,20,2669,23.80,8.00,1644,538,1743,1084,703,2,.43
17,98,3699,3055,6754,2,22693,"$12,485 ","$22,270 ",503.40,45.08,.54,.46,.00,.478,.522,53,12529,23.50,11.20,6617,2283,6445,4333,3015,2,.46
